lwage,female,age,race,children,marital,education,RN_experience,left_nursing,country_ed_US,english_only,military,certificates,labor_union,work_setting,work_situation,level_care,care_specialty,state
3.259698,1,65,black,1,currently_married,ed_bsn,37,left_12,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_others,CC_hospice,state_n33
3.5553482,0,56,white,0,currently_married,ed_msn,14,left_35,1,1,never_served_mil,0,0,SET_other_setting,SIT_agency_facility,LC_education,CC_no_patient_care,state_n44
3.218876,1,59,white,0,currently_married,ed_bsn,16,left_12,1,1,never_served_mil,1,0,SET_other_setting,SIT_self_employed,LC_others,CC_no_patient_care,state_n22
3.3730264,0,26,other_race,0,currently_married,ed_bsn,3,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n37
3.1273086,1,41,white,0,widowed_divorced_sep,ed_assoc,18,left_0,1,1,never_served_mil,2,1,SET_ambulatory,SIT_agency_facility,LC_others,CC_no_patient_care,state_n28
3.8748834,1,42,black,0,widowed_divorced_sep,ed_bsn,10,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_no_patient_care,state_n1
3.7521744,1,37,white,1,currently_married,ed_bsn,14,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n43
3.624341,1,53,other_race,0,currently_married,ed_bsn,32,left_0,1,0,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_public_health,CC_no_patient_care,state_n45
3.912023,1,60,white,0,widowed_divorced_sep,ed_bsn,40,left_0,1,1,never_served_mil,1,1,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n42
3.7297015,1,63,other_race,0,currently_married,ed_assoc,39,left5plus,1,1,never_served_mil,0,0,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n45
3.7297015,1,48,white,0,widowed_divorced_sep,ed_assoc,6,left_0,1,1,never_served_mil,1,1,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n42
3.8287923,1,39,white,0,currently_married,ed_bsn,13,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n35
3.3650584,1,54,white,0,currently_married,ed_assoc,8,left_0,1,1,never_served_mil,0,0,SET_long_term_inpatient,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n23
4.0582056,0,37,asian,1,currently_married,ed_bsn,14,left_0,0,0,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n39
3.4603684,1,32,white,1,currently_married,ed_assoc,7,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n15
3.912023,1,58,white,0,currently_married,ed_bsn,36,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n26
3.4585488,0,62,white,0,currently_married,ed_assoc,22,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_ambulatory_care,CC_psychiatric,state_n8
3.9073827,0,50,white,0,currently_married,ed_bsn,22,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_critical_care,state_n3
4.092607,0,47,white,0,currently_married,ed_assoc,13,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n32
3.4138484,1,33,white,0,currently_married,ed_bsn,5,left_0,1,1,served_mil,4,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n5
3.4783869,0,60,white,0,widowed_divorced_sep,ed_assoc,38,left_0,1,1,never_served_mil,0,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n33
3.4493995,0,65,other_race,0,currently_married,ed_assoc,38,left_35,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n35
3.665163,1,39,white,0,currently_married,ed_assoc,4,left_0,1,0,never_served_mil,1,0,SET_other_setting,SIT_employment_agency_TN,LC_hospice,CC_hospice,state_n18
3.0365543,1,78,white,0,widowed_divorced_sep,ed_assoc,56,left5plus,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_inpatient,CC_cardiac_care,state_n16
3.0365543,1,45,white,0,currently_married,ed_bsn,20,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_medical_surgical,state_n43
4.101265,1,64,hispanic,0,widowed_divorced_sep,ed_assoc,39,left_12,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n42
3.54738,0,27,hispanic,0,never_married,ed_bsn,4,left_0,1,0,never_served_mil,3,0,SET_hospital,SIT_employment_agency_TN,LC_inpatient,CC_medical_surgical,state_n17
4.1351666,1,66,white,0,currently_married,ed_assoc,22,left_0,1,0,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_no_patient_care,state_n18
3.8474846,1,28,asian,1,currently_married,ed_bsn,8,left_0,0,0,never_served_mil,3,1,SET_other_setting,SIT_agency_facility,LC_others,CC_medical_surgical,state_n25
3.6914802,1,43,black,0,never_married,ed_bsn,13,left_0,1,1,never_served_mil,0,1,SET_ambulatory,SIT_agency_facility,LC_care_coordination,CC_ambulatory_care,state_n15
3.404279,1,56,white,0,currently_married,ed_assoc,21,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n25
4.006912,1,32,white,0,never_married,ed_bsn,10,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n18
3.7030332,1,39,white,0,currently_married,ed_bsn,4,left_0,1,1,served_mil,0,0,SET_hospital,SIT_employment_agency_TN,LC_inpatient,CC_obgyn,state_n44
3.3994598,1,59,white,0,currently_married,ed_bsn,28,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n25
3.6914802,1,47,white,0,currently_married,ed_bsn,24,left5plus,1,1,never_served_mil,0,0,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n36
3.1763163,1,69,white,0,widowed_divorced_sep,ed_assoc,12,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n27
3.5373297,1,59,white,0,currently_married,ed_assoc,36,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n41
3.6555934,1,40,white,1,currently_married,ed_assoc,16,left_0,1,1,never_served_mil,3,0,SET_ambulatory,SIT_agency_facility,LC_inpatient,CC_oncology,state_n39
3.1235657,1,33,white,0,currently_married,ed_bsn,5,left_0,1,1,never_served_mil,3,0,SET_ambulatory,SIT_agency_facility,LC_inpatient,CC_ambulatory_care,state_n43
2.8485022,1,43,white,0,currently_married,ed_bsn,21,left_12,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n15
3.54738,1,39,white,1,currently_married,ed_bsn,17,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_critical_care,state_n25
3.8474846,1,64,white,0,currently_married,ed_bsn,19,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_public_health,CC_medical_surgical,state_n33
3.665163,1,43,white,0,currently_married,ed_bsn,4,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n30
3.760473,1,32,white,1,currently_married,ed_bsn,10,left_0,1,1,never_served_mil,2,1,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_psychiatric,state_n39
4.0661736,0,53,white,0,currently_married,ed_assoc,21,left_0,1,1,served_mil,0,1,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n4
3.6957998,1,63,white,0,currently_married,ed_assoc,42,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_no_patient_care,state_n2
3.6138697,1,48,white,0,currently_married,ed_bsn,24,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_ambulatory_care,state_n43
3.3031828,0,41,white,1,currently_married,ed_bsn,4,left_LT1,1,1,served_training_mil,2,0,SET_hospital,SIT_agency_facility,LC_urgent_care,CC_medical_surgical,state_n13
2.5257287,1,64,white,0,widowed_divorced_sep,ed_assoc,31,left_LT1,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n4
3.4855044,1,44,white,0,currently_married,ed_bsn,18,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_oncology,state_n36
3.6274226,1,36,white,1,currently_married,ed_bsn,5,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n41
3.4420195,1,56,white,0,currently_married,ed_bsn,34,left5plus,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n9
3.4243197,1,34,white,0,currently_married,ed_bsn,4,left_0,1,1,never_served_mil,4,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_chronic_care,state_n44
3.8097441,1,66,white,0,currently_married,ed_assoc,14,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n18
3.4195466,1,63,white,0,currently_married,ed_bsn,37,left_12,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n31
3.54738,1,37,white,0,currently_married,ed_assoc,11,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n5
3.218876,1,65,white,0,widowed_divorced_sep,ed_bsn,23,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n13
3.9528449,1,58,white,0,currently_married,ed_assoc,28,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_critical_care,state_n31
3.5598023,1,61,white,0,currently_married,ed_assoc,35,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n23
3.336659,1,47,white,0,currently_married,ed_assoc,6,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n31
4.536177,1,60,white,0,currently_married,ed_assoc,39,left_0,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n4
4.35831,1,46,asian,0,currently_married,ed_bsn,25,left_0,0,0,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_critical_care,state_n7
3.54738,1,30,white,0,currently_married,ed_bsn,7,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_oncology,state_n4
3.6809113,1,55,white,0,currently_married,ed_bsn,23,left5plus,1,1,never_served_mil,1,0,SET_ambulatory,SIT_self_employed,LC_surgery,CC_ambulatory_care,state_n8
4.1979675,1,48,asian,0,currently_married,ed_bsn,27,left_12,0,0,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_oncology,state_n45
3.5178573,1,55,white,0,currently_married,ed_bsn,34,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n18
3.7297015,1,63,white,0,widowed_divorced_sep,ed_bsn,40,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n40
4.289317,1,29,white,0,currently_married,ed_bsn,3,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n1
3.4603684,1,30,white,1,currently_married,ed_bsn,8,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_oncology,state_n43
3.6119184,0,29,white,0,currently_married,ed_assoc,3,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n29
4.153516,1,63,black,0,widowed_divorced_sep,ed_assoc,29,left_0,1,0,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_oncology,state_n46
3.79424,1,32,white,1,currently_married,ed_assoc,3,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_psychiatric,state_n45
3.9015517,1,33,white,1,currently_married,ed_bsn,11,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n6
3.5386462,1,70,white,0,currently_married,ed_bsn,48,left5plus,1,1,never_served_mil,0,1,SET_other_setting,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n15
3.624341,1,63,white,0,currently_married,ed_msn,37,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n42
3.0853443,1,48,white,0,currently_married,ed_assoc,5,left_0,1,1,never_served_mil,3,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n29
3.714588,1,38,white,0,widowed_divorced_sep,ed_msn,10,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n27
3.9528449,1,36,white,1,currently_married,ed_msn,13,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n46
3.5290308,0,49,asian,0,currently_married,ed_bsn,28,left_0,0,0,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n7
3.6904807,1,63,white,0,currently_married,ed_bsn,41,left_0,1,1,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n19
3.267666,1,39,white,1,currently_married,ed_msn,3,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_education,CC_medical_surgical,state_n13
3.6463199,1,50,white,0,currently_married,ed_bsn,26,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n40
2.7488723,1,62,white,0,widowed_divorced_sep,ed_assoc,36,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n43
3.1726866,1,55,white,0,currently_married,ed_assoc,10,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_medical_surgical,state_n10
4.9336743,1,30,black,0,never_married,ed_bsn,8,left_0,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n4
3.5238495,1,55,white,0,currently_married,ed_assoc,7,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n2
2.8134108,1,70,white,0,currently_married,ed_assoc,49,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n46
3.387211,1,64,white,0,currently_married,ed_bsn,33,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n36
3.4828413,1,36,white,1,currently_married,ed_bsn,12,left_0,1,1,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n42
3.878737,1,63,white,0,currently_married,ed_assoc,37,left_0,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n24
3.267666,1,45,white,0,currently_married,ed_bsn,21,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n15
3.7396517,1,61,white,0,currently_married,ed_bsn,26,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_admin,CC_medical_surgical,state_n21
3.6312613,1,66,white,0,currently_married,ed_bsn,44,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_others,CC_no_patient_care,state_n15
3.8802743,1,65,white,0,widowed_divorced_sep,ed_assoc,22,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_obgyn,state_n28
3.2989185,1,47,white,0,widowed_divorced_sep,ed_assoc,8,left_0,1,1,served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_education,CC_hospice,state_n26
3.259698,1,29,white,1,currently_married,ed_bsn,7,left_12,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n8
3.5523674,1,60,white,0,widowed_divorced_sep,ed_assoc,20,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_ambulatory_care,state_n44
3.8474846,1,57,white,1,widowed_divorced_sep,ed_bsn,32,left_0,1,1,never_served_mil,0,0,SET_other_setting,SIT_agency_facility,LC_others,CC_no_patient_care,state_n1
4.240527,1,61,white,0,currently_married,ed_bsn,37,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n18
3.54738,1,42,white,0,widowed_divorced_sep,ed_bsn,3,left_0,1,1,served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_ambulatory_care,state_n37
2.6798792,1,32,white,1,currently_married,ed_bsn,9,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_medical_surgical,state_n34
3.871876,1,47,hispanic,0,currently_married,ed_bsn,19,left_0,1,0,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n4
3.4420195,1,30,white,0,currently_married,ed_assoc,8,left_0,1,1,never_served_mil,0,0,SET_other_setting,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n14
3.813583,1,67,white,0,currently_married,ed_assoc,43,left_35,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n35
3.506558,1,33,white,1,currently_married,ed_bsn,11,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_care_coordination,CC_obgyn,state_n17
3.7297015,1,30,hispanic,0,currently_married,ed_bsn,4,left_0,1,0,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n26
3.049133,1,55,white,0,currently_married,ed_bsn,31,left_0,1,1,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_surgery,CC_ambulatory_care,state_n42
3.4138484,1,28,hispanic,1,currently_married,ed_bsn,5,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n36
3.48124,1,55,white,0,widowed_divorced_sep,ed_bsn,5,left_0,1,1,served_mil,2,1,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n12
3.4138484,0,62,white,0,currently_married,ed_bsn,13,left_0,1,1,never_served_mil,4,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n44
2.7488723,1,28,white,0,never_married,ed_assoc,4,left_0,1,0,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_medical_surgical,state_n29
3.4024885,1,51,white,0,currently_married,ed_assoc,21,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_admin,CC_cardiac_care,state_n16
3.522062,0,29,white,0,never_married,ed_bsn,3,left_0,1,1,never_served_mil,2,1,SET_other_setting,SIT_agency_facility,LC_others,CC_no_patient_care,state_n42
3.404279,1,53,white,0,currently_married,ed_assoc,3,left_0,1,1,never_served_mil,0,0,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_psychiatric,state_n12
3.5671825,1,46,white,0,currently_married,ed_bsn,20,left_0,1,0,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n10
3.3467093,1,34,white,0,currently_married,ed_bsn,7,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_oncology,state_n17
3.0163515,1,54,white,0,never_married,ed_assoc,28,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_education,CC_no_patient_care,state_n15
3.3242364,1,47,hispanic,0,currently_married,ed_bsn,9,left_0,1,0,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n30
3.7297015,1,58,asian,0,currently_married,ed_bsn,36,left_0,0,0,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_oncology,state_n26
3.3750086,1,54,white,0,widowed_divorced_sep,ed_assoc,18,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_no_patient_care,state_n43
3.4748092,1,40,white,0,never_married,ed_assoc,15,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n9
4.240527,1,53,hispanic,0,currently_married,ed_bsn,30,left_0,0,0,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n24
3.8956866,0,28,white,1,currently_married,ed_bsn,7,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n46
3.8694634,0,28,white,0,never_married,ed_assoc,7,left_0,1,1,never_served_mil,0,1,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n32
